Source	Character	Field	OldValue	NewValue
wr	争	comment		Pretend you're the wolverine once again. You're already in pain from gouging yourself in this barbed prison. But now you can feel a conflict within yourself. Your soul can't take this. You have to hold on, but it's so hard to keep fighting.
wk	争	keywords		conflict
wk	争	story		If you keep a <radical>wolverine</radical> in a <radical>prison</radical> with <radical>barb</radical>s, you’re likely to get into a <kanji>conflict</kanji> with animal rights groups. Wolverines aren’t meant to be kept in cages, let alone barbed prisons. There’s going to be some sort of conflict here, and animal activist groups are not going to be happy with you.
wk	争	comment		Imagine you’re the wolverine in this barbed prison. There’s hardly enough room for you to even turn around in here. The barbs keep poking you as well. Have you ever run into a barbed wire fence? It’s not pleasant.
wk	争	primitives		勹ヨ亅
wr	仲	story		なか: This kanji is pronounced exactly like the kanji <ja>中</ja> (<ja>なか</ja>). It's one of those kanji where you can figure out the reading from one of the radicals.
wr	仲	comment		Imagine your favorite flip-flopper from before. Now imagine that there’s a knocker on his forehead and you get to knock that knocker as hard as you like. Sounds like fun, doesn’t it? Imagine yourself doing this.
wk	仲	keywords		relationship
wk	仲	story		A <radical>middle</radical> of the road <radical>leader</radical> is likely to have an average <kanji>relationship</kanji> with everyone. He doesn’t really take sides in matters, and just stays in the middle. This makes him seem like sort of a wishy washy people pleaser, and as such his relationships with people are rarely anything more than average.
wk	仲	comment		I’m sure you’ve heard of “flip-floppers” in politics, or people who try and take both sides of an issue, always staying in the middle ground and never really taking a stand. Imagine one of these people to represent this kanji.
wk	仲	primitives		亻中
wr	伝	story		でん: As the leader <kanji>transmit</kanji>s his latest series of messages to you and the others, you notice a pretty large <reading>den</reading>t (<ja>でん</ja>) in it. That dent is probably a clue to what this cloud is really made of.
wr	伝	comment		You highly doubt this is a magical cloud that can transmit messages. You inch closer to the big dent and try to poke it. Your finger goes right in! Hmm, you're still pretty sure there's a trick to this thing.
wk	伝	keywords		transmit,tell
wk	伝	story		The <radical>leader</radical> has a <radical>cloud</radical> that he uses to <kanji>transmit</kanji> all of the messages he needs to send to his people. The cloud floats above him and when he wants to tell people something he just whispers into the cloud and it transmits his message really, really loudly to all of them.
wk	伝	comment		Picture this special cloud floating above your leader. It's probably just a speaker attached to a drone covered in cotton balls.
wk	伝	primitives		亻云
wr	共	story		きょう: Once a year trillions of fish get <kanji>together</kanji> in <reading><ja>きょう</ja></reading><ja>と</ja> to play blackjack. They have a huge tournament there once a year.
wr	共	comment		Imagine a bunch of fish gathering together in <ja>きょうと</ja> to participate in this blackjack tournament. With so many fish all together in one place, it probably smells pretty fishy.
wk	共	keywords		together
wk	共	story		The card game fish are best at is <radical>blackjack</radical> because they can easily hold the cards with their <radical>fins</radical> <kanji>together</kanji>. In blackjack you don't have to have a huge hand, full of cards. It's just a few, so fish fins can keep them together and just hit or stay.
wk	共	comment		Imagine a fish trying to hold a full hand of cards together. Impossible! Fish don’t have fingers to keep them spread properly. Now imagine a fish trying to hold two cards together and nodding to hit. It's much easier to keep things together this way!
wk	共	primitives		龷ハ
wr	好	story		こう: "I <kanji>like</kanji> you two," you say to the woman and child. They both turn their heads 180 degrees back towards you. They both have faces that look just like <ja><reading>こう</reading>いち</ja>'s. "We like you too," they say in unison.
wr	好	comment		And you DO like them. You have always been a fan of <ja>こういち</ja>'s kanji learning methods, and you feel so lucky to have married a woman who looks just like <ja>こういち</ja> and then (this is the real miracle!) gave birth to a child that looks like <ja>こういち</ja> too. Hashtag blessed.
wk	好	keywords		like
wk	好	conflicting_keywords		h:like
wk	好	story		There is a <radical>woman</radical> and a <radical>child</radical> in front of you. You <kanji>like</kanji> them very much.
wk	好	comment		Imagine a woman and a child you like very much. Just appreciate them, and think about how much you like those two. The reading mnemonic definitely won't ruin your image of them or anything.
wk	好	primitives		女子
wr	成	story		せい: The sword has <kanji>become</kanji> a <reading>sa</reading>ber (<ja>せい</ja>)! It's just like the saber you have! Hey, wait.
wr	成	comment		<p>If a sword becomes a saber in the hands of a drunkard... then what are you? Geez this became pretty deep.</p><p>You slice down the drunkard with your saber and become a little more depressed than you were before.</p>
wk	成	keywords		become
wk	成	story		When a <radical>drunkard</radical> holds a <radical>sword</radical> it <kanji>becomes</kanji> something else. The drunkard doesn't become a swordsman, they're still just a drunkard. But the sword in their hands does.
wk	成	comment		Picture the drunkard standing in front of you. He picked up the sword and is holding it above his head. It's becoming... becoming...
wk	成	primitives		戈刀
wr	老	story		ろう: Now that you’re <kanji>elderly</kanji> (and probably about to die) you suddenly crave some delicious <reading>roe</reading> (<ja>ろう</ja>). Salmon roe, sea urchin roe, tofugu roe, doesn’t matter. Your old, tired bones need roe after all that hard work!
wr	老	comment		You hated roe when you were still young, but now that you’re an elderly old fart you really want to eat it. Roe is for old people, you guess, as you slurp it up.
wk	老	keywords		elderly
wk	老	story		By the time you finish digging a <radical>coffin</radical> hole with nothing but a <radical>spoon</radical>, you’ll be an old <kanji>elderly</kanji> person. Digging with nothing but a spoon takes a long time, especially when the hole needs to be big enough for a coffin. You might as well be digging it for yourself at this rate. By the time you finish, you’ll be all wrinkled and elderly and just about ready to keel over.
wk	老	comment		Imagine yourself digging a coffin hole with nothing but a spoon. Your hands get all cramped, your wrist starts to hurt, and you get painful blisters on your hands. It takes forever to dig a hole big enough for a coffin!
wk	老	primitives		耂匕
wr	位	story		い: This great leader is actually the leader of the boy scouts. And as we all know, the highest <kanji>rank</kanji> in boy scouts is the rank of <reading>ea</reading>gle (<ja>い</ja>) scout. This great leader has attained the rank of eagle scout and stands above all other scouts.
wr	位	comment		Picture the same ranking pyramid from before, only all the members are boy scouts, and the leader at the top is an eagle. Hear the piercing screech of the eagle with your ears.
wk	位	keywords		rank
wk	位	story		A <radical>leader</radical> <radical>stand</radical>s at the highest <kanji>rank</kanji> in an organization. The leader is of the highest rank and stands above all others.
wk	位	comment		Picture this great leader. Imagine him actually standing on the shoulders of his supporters who are a lower rank than he is. He’s standing atop this great pyramid as a fearless leader.
wk	位	primitives		亻立
wr	低	story		てい: <kanji>Low</kanji> people like you can only eat low food like potatoes. But that's boring, so you low people learned to make <reading>ta</reading>ter (<ja>てい</ja>) tots. You roll them to each other and eat them without lifting your heads.
wr	低	comment		Get low to the ground right now and ask your mom or dad to roll some tater tots towards your face. Eat them up, mm mm.
wk	低	keywords		low
wk	低	story		The <radical>leader</radical> of your <radical>clan</radical> wants to live close to the <radical>ground</radical> so he demands you get <kanji>low</kanji>. Low, low, with your belly to the ground. That way you're always below him, since he's the leader.
wk	低	comment		Picture yourself, face smooshed into the ground, and you can hear the leader shouting above you, "GET LOW!"
wk	低	primitives		亻氏一
wr	初	story		しょ: If you were lucky enough to be the <kanji>first</kanji> one to find the spirit sword, you should open up a small <reading>show</reading> (<ja>しょ</ja>) to show it off! And then you can make yourself the first in line every day to see the show.
wr	初	comment		This is the first show of this type, anywhere in the world!
wk	初	keywords		first
wk	初	story		If you want a <radical>spirit</radical> <radical>sword</radical>, you have to be the <kanji>first</kanji> one to find it. Do you really think the first person to come across a spirit sword wouldn't want it?! No. So if you're any place but first, you're not getting anything.
wk	初	comment		Imagine it like commenting on Youtube or Facebook. If you can say FIRST, first, well congrats. You win the internet spirit sword.
wk	初	primitives		礻刀
wr	別	story		べつ: Why are you trying to make a sword and knife <kanji>separate</kanji> in your mouth? Because someone <reading>bets you</reading> (<ja>べつ</ja>) can't do it.
wr	別	comment		"I bet you can't separate the sword and knife," they say in an annoying voice. Alright, time for you to show them. Nobody bets you anything without you blindly trying to do it!
wk	別	keywords		separate
wk	別	story		In your <radical>mouth</radical> you put a <radical>sword</radical> and a <radical>knife</radical>. Now that you have them in there, you have to make them <kanji>separate</kanji> from each other.
wk	別	comment		Anyone can put a sword and knife in their mouth. But not everyone can make them separate while still in your mouth.
wk	別	primitives		口刀刂
wr	利	story		り: To make an even better <kanji>profit</kanji>, you decide to cut up <reading>ree</reading>ds (<ja>り</ja>) too. You stuff the grains in the reeds and sell that as "self-cooking" sets.
wr	利	comment		Picture all of your reeds full of grains in a row. The entire world will benefit from your crafty invention. And you'll turn a great profit too, which certainly doesn't hurt.
wk	利	keywords		profit,benefit,advantage
wk	利	conflicting_keywords		h:benefit
wk	利	story		Cut <radical>grain</radical>s with a <radical>knife</radical> to make them smaller and you'll make a great <kanji>profit</kanji>. By cutting them, now you can get three grains worth of money for what was once a single grain.
wk	利	comment		Imagine buying some rice. Now cut all the grains with a knife into smaller grains. Now sell them for two, three, four times the profit!
wk	利	primitives		禾刂
wr	努	story		ど: The servants are making lots of food for you and your <reading>do</reading>g (<ja>ど</ja>). You're really hungry, so you encourage your minions to <kanji>toil</kanji> away faster so that you might feast a bit sooner.
wr	努	comment		Imagine eating all this food with your dog. Hear your dog barking as it woofs up the food next to you as you do the same.
wk	努	keywords		toil
wk	努	story		A <radical>woman</radical> of <radical>power</radical> sits on a <radical>stool</radical> while her servants <kanji>toil</kanji> away in the kitchen. They are toiling away preparing a feast for this woman of power while she kicks back on her cozy stool. She’s a queen and deserves to be pampered.
wk	努	comment		<p>Imagine you are in a position of power and can relax on a stool while your minions toil away in the kitchen to prepare you a feast. It’s good to have money! You’ve got it made. Imagine how smug you feel.</p><p>Note - there are a few other kanji that have a similar meaning to this one. This kanji is used in words that refer to doing work, with a focus on making a concerted effort.</p>
wk	努	primitives		女又力
wr	労	story		ろう: It takes a lot of <kanji>labor</kanji> to harvest <reading>roe</reading> (<ja>ろう</ja>) so that’s what the Viking decides to take first! Roe is delicious, but it’s small and delicate. Vikings don’t labor for their own roe! They take it and eat it!
wr	労	comment		Picture this powerful Viking laying siege on a small fishing village and taking all the roe and stuffing it into his bearded face. So much labor went into harvesting that roe! Vikings are so mean!
wk	労	keywords		labor
wk	労	story		A <radical>Viking</radical> in a position of <radical>power</radical> does not need to <kanji>labor</kanji> in the fields. Labor is for the weak! A Viking of power takes what he wants, and need not labor for it. A powerful Viking plunders all and takes what he wants!
wk	労	comment		<p>Imagine yourself as a powerful Viking. You have the power to take anything you want, pillaging and plundering to your heart’s content. Imagine all the things you would acquire with this sort of power.</p><p>Note - there are a few other kanji that have a similar meaning to this one. This kanji is used in words related to physical, or manual labor, with an emphasis on how darn tiring it is!</p>
wk	労	primitives		[schoolhouse]力
wr	命	story		めい, みょう: You are the commanding officer on the <reading>May</reading>flower (<ja>めい</ja>). You give orders to colonize America. The orders spewing from your mouth hole determine the <kanji>fate</kanji> of the settlers and the fate of America and the fate of the world! You and the Mayflower have changed everything forever.
wr	命	comment		Students of American history are very familiar with the Mayflower. Recall learning about it in school whenever you see this kanji. Or look it up on Wikipedia if you don’t know about it. The Mayflower is a big deal!
wk	命	keywords		fate,life
wk	命	conflicting_keywords		h:life
wk	命	story		<radical>Orders</radical> coming from your <radical>mouth</radical> will determine the <kanji>fate</kanji> of your soldiers. You are their commanding officer and your orders determine their <kanji>life</kanji> and death.
wk	命	comment		Pretend you are a high ranking officer and imagine yourself giving orders to your underlings. Imagine all the power and influence you have. It feels good.
wk	命	primitives		令口
wr	岸	story		がん: Sitting up there, watching the <kanji>coast</kanji> with you, is <reading>Gan</reading>dhi (<ja>がん</ja>). The world famous Gandhi, is just hanging out up here with you, looking down at what you now realize must be a coast in India.
wr	岸	comment		Sit down next to Gandhi and close your eyes. You can hear the water hitting the shore below. The coastal birds are screaming. You crack open an eye and see Gandhi still sitting perfectly still.
wk	岸	keywords		coast,shore
wk	岸	conflicting_keywords		h:shore
wk	岸	story		The <radical>mountain</radical> on top of the <radical>cliff</radical> is <radical>dry</radical> from the <kanji>coast</kanji> below. Just from looking at the raging <kanji>shore</kanji> below, you'd think everything would be wet, it's splashing everywhere!
wk	岸	comment		You're on top of the mountain and the entire coast is stretching out below. The shore goes as far as your eyes can see.
wk	岸	primitives		山厂干
wr	放	story		ほう: The trees <kanji>release</kanji> all of their leaves onto your <reading>ho</reading>me (<ja>ほう</ja>). Slowly, you watch in horror as your home is consumed by the released leaves. They enter in through the windows, doors, and the chimney.
wr	放	comment		"Release my home from this leaf prison!" you shout at the now bare trees.
wk	放	keywords		release
wk	放	story		When <radical>winter</radical> comes your <radical>direction</radical>, the trees must <kanji>release</kanji> their leaves for the coming cold.
wk	放	comment		Picture winter heading straight for you and frosting everything over. Now picture the leaves being released by the trees.
wk	放	primitives		方夂
wr	昔	story		むかし: Once you finally finish the game, you walk the long walk back home, in the sun, barefoot, on a dirt road that hasn’t been maintained since <kanji>long ago</kanji>. Your feet are all sweaty from being out in the sun, and walking on this dirt road gives you <reading>muck ashi</reading> (<ja>むかし</ja>). Your ashi (feet) are all mucky and muddy from the combination of dirt and sweat. Your muck ashi are really gross, man.
wr	昔	comment		Imagine your muck ashi, all dirty and muddy from walking on that old road from long ago. Feel the muck between the toes of your ashi, squishing with every step. Hear the sound the mud makes as it slides between your sweaty mucky toes.
wk	昔	keywords		long ago,long time ago
wk	昔	story		You’ve been playing <radical>blackjack</radical> in the <radical>sun</radical> since <kanji>long ago</kanji>. This is the longest game of blackjack you’ve ever played and it feels like ages since you started. You’ve been sitting out in the sun playing blackjack since long, long ago.
wk	昔	comment		Imagine yourself playing a never-ending game of blackjack out in the hot sun. You’re sticky, sweaty, and tired. But all you can do is continue to play your game of blackjack. It’s miserable.
wk	昔	primitives		龷日
wr	波	story		は: When each <kanji>wave</kanji> hits your body, you shout, "<reading>Ha</reading> (<ja>は</ja>)!" It's not like it's on purpose. When the wave crashes into you, the wind gets knocked right out of your mouth, making a HA sound.
wr	波	comment		The waves are basically punching you in the gut, forcing the air out of your lungs, and making you shout HA!
wk	波	keywords		wave
wk	波	conflicting_keywords		h:wave
wk	波	story		A <radical>tsunami</radical> hits your <radical>skin</radical> and creates smaller <kanji>wave</kanji>s. Those hit you too!
wk	波	comment		If you’ve ever been to the ocean or a large lake, you know what kind of forces even small waves can hit with. Now imagine the force with which a tsunami wave would strike you. You’d have the wind knocked out of you for sure.
wk	波	primitives		氵皮
wr	注	story		ちゅう: If <reading>Chew</reading>bacca (<ja>ちゅう</ja>) was trying to attack you, you’d be able to defend yourself easily. Simply <kanji>pour</kanji> a tsunami on him and Chewbacca would surrender in a heartbeat. Chewbacca doesn’t like having water poured on him, especially not all the water from a tsunami.
wr	注	comment		Imagine Chewbacca soaking wet. All his fur is matted down and he looks pretty depressed. He smells like wet dog too. Smell this smell in your nostrils as you imagine how pathetic this drenched Chewbacca feels.
wk	注	keywords		pour
wk	注	story		A <radical>tsunami</radical> <radical>master</radical> has the power to <kanji>pour</kanji> water wherever he pleases. Tsunami masters are masters over the most powerful water force in the universe, so it makes sense that they have the ability to pour water at will, wherever they please. Best not tick off the master, unless you want a tsunami poured on your head.
wk	注	comment		Picture yourself as this tsunami master. You’re like a water bender from Avatar, only more awesome. Feel the cold wet water pouring out of your fingertips as you create water out of nothing. Imagine what it would be like to have this power.
wk	注	primitives		氵主
wr	育	story		いく: The moon <kanji>nurture</kanji>s the trash ball until one day, it speaks! "<reading><ja>行く</ja></reading> (<ja>いく</ja>), <ja>行く！</ja>" it says. It wants to go live with mom moon!
wr	育	comment		Watch as the little trash ball <ja>行く</ja>s up into the sky and floats around its moon mama. If you raise your child right it will want to <ja>行く</ja> wherever you go too.
wk	育	keywords		nurture,raise
wk	育	conflicting_keywords		h:raise
wk	育	story		Give <radical>trash</radical> to the <radical>moon</radical> and it will <kanji>nurture</kanji> and <kanji>raise</kanji> that trash like it's its own little moon baby.
wk	育	comment		Picture the moon raising this ball of trash, giving it love and attention.
wk	育	primitives		𠫓月
wr	拾	story		ひろ: You're walking around looking for something to <kanji>pick up</kanji> when you see a sword in a rock. Yes, this will suit you. You pick up the sword and people jump out around you and tell you that you are the new <reading>hero</reading> (<ja>ひろ</ja>)! Uh oh. Maybe you shouldn't have picked this up.
wr	拾	comment		You picked up the hero sword and now you're the new hero. Time to go kill a dragon. Good luck, try not to die hero person!
wk	拾	keywords		pick up
wk	拾	story		You see something that would <radical>suit</radical> you so you use your <radical>fingers</radical> and <kanji>pick up</kanji> the thing you want. You can pick up anything you think suits you. A shiny rock. A new pair of pants. Anything!
wk	拾	comment		Imagine something that would suit your life and your style. Now pick up that thing. Hold it in your fingers. Feel it. It's yours now.
wk	拾	primitives		扌合
wr	指	story		し: Don't worry, you aren't the only one out there with just one <kanji>finger</kanji>, <reading>shee</reading>p (<ja>し</ja>) only have one finger too. I mean, they're hooves, which are really just a single animal finger. It's just big and kind of flat.
wr	指	comment		Picture sitting with a sheep. It's right across from you, staring into your eyes. It reaches out its sheep finger hoof and you reach out with your finger. They touch. It's magical.
wk	指	keywords		finger
wk	指	story		Try to use your <radical>fingers</radical> to <radical>spoon</radical> out some of the <radical>sun</radical> and you'll come back with just one <kanji>finger</kanji>.
wk	指	comment		Look down at your finger and the burned stumps where the rest of your fingers used to be. It hurts. And you're sad. But at least you still have one finger left.
wk	指	primitives		扌匕日
wr	洋	story		よう: After a whole day of riding this tsunami, the sheep is hankerin’ for some <kanji>Western style</kanji> food. This sheep loves <reading>yo</reading>gurt (<ja>よう</ja>). And its favorite flavor is Western style apple pie yogurt. America loves its apple pie and this sheep loves Western style apple pie flavored yogurt.
wr	洋	comment		Imagine yourself eating this Western style apple pie yogurt. It tastes just like apple pie only creamier and fruitier. Taste the sweet yogurt in your mouth as you imagine yourself scarfing some down.
wk	洋	keywords		western style,ocean
wk	洋	story		<p>A <radical>sheep</radical> rides a <radical>tsunami</radical> in classic <kanji>Western style</kanji>. And by Western style I mean the sheep is dressed in a cowboy outfit and has put a saddle atop the tsunami wave to ride it. It’s a tsunami rodeo and this crazy sheep is riding that tsunami wave in classic Western style.</p><p>This kanji also means <kanji>ocean</kanji>, because presumably the people from the "West" who have "Western Style" came from across the ocean. They're the "Ocean People" in this sense. You'll want to be familiar with this meaning for vocab later on.</p>
wk	洋	comment		Imagine how ridiculous a sheep would look all decked out in Western style cowboy gear. Now imagine it riding a tsunami wave as it screams, “Baa~ baa~ baa~!”
wk	洋	primitives		氵羊
wr	神	story		しん, じん: When you see a <kanji>god</kanji>, you need to get down on your <reading>shin</reading>s (<ja>しん</ja>). Get down on your ankles? No, not low enough. Knees? No, no, get your shins flat on the ground to show how humble you really are. Luckily, you're wearing <reading>jean</reading>s (<ja>じん</ja>), so at least that will stop your poor shins getting chafed!
wr	神	comment		If you don't get down on your shins before god, they could take them away. Even your jeans couldn't protect you then. You don't want to live a shin-less life, do you?
wk	神	keywords		god
wk	神	story		You should have a <radical>spirit</radical> that's <radical>humble</radical> when before a <kanji>god</kanji>. You never really have to act all nice and humble before anyone else, but if you meet a god... well... you should probably lower yourself appropriately. They can smite you and all that.
wk	神	comment		Imagine a spirit appearing before you. It's a god. You should be as humble as possible. Out of respect and also because you don't want to be cursed or something.
wk	神	primitives		礻申
wr	秒	story		びょう: And also, a <kanji>second</kanji> is how long it takes for your awful <reading>B.O.</reading> (<ja>びょう</ja>) to appear.
wr	秒	comment		Whenever you eat a few grains, even if only for a second, you get a terrible reaction seconds later that causes some pretty terrible B.O.
wk	秒	keywords		second
wk	秒	story		You only got a <radical>few</radical> <radical>grain</radical>s on your plate. It only takes you a  <kanji>second</kanji> to eat them. It can't take any longer because there were so few.
wk	秒	comment		Count how many seconds it takes for you to eat the few grains you have. One... oh, they're gone.
wk	秒	primitives		禾少
wr	級	story		きゅう: You want to see what the highest <kanji>level</kanji> is, so you go up the wrong escalator. At the top you find a giant <reading>cu</reading>cumber (<ja>きゅう</ja>).
wr	級	comment		A teacher comes over and says, "Excuse me, this is advanced level cucumber studies. I don't think you're at this level yet... please take the escalator down and follow the threads to find your level."
wk	級	keywords		level,grade,rank
wk	級	conflicting_keywords		h:level,h:grade,h:rank
wk	級	story		There are pieces of <radical>thread</radical> on each <radical>escalator</radical> showing you what <kanji>level</kanji> they go to in your school. Each escalator takes you to a different <kanji>grade</kanji>, so make sure you follow the right thread or you'll end up in a class that's either way above or way below your level.
wk	級	comment		When you level up your Japanese skills, you'll take this escalator to rank up too!
wk	級	primitives		糸及
wr	追	story		お: The bear is trying to <kanji>follow</kanji> you because it wants your <reading>o</reading>bi (<ja>お</ja>) as compensation for its injured pride. The obi is waving in the wind behind your scooter, and the bear is reaching out with its teeth to try and grab it.
wr	追	comment		Picture the bear chasing you on its scooter, trying to reach out and grab the obi off your waist. The drop of water on its head is jiggling from the exertion. Woah, it's getting a little too close!
wk	追	keywords		follow,chase
wk	追	conflicting_keywords		h:follow
wk	追	story		On a <radical>scooter</radical> there is a <radical>bear</radical> with a <radical>drop</radical> on its head trying to <kanji>follow</kanji> and <kanji>chase</kanji> you! You accidentally splashed it with water and it's not happy about it. You're on your own scooter, luckily, but that doesn't make this any less terrifying.
wk	追	comment		Picture the bear on its scooter with the offending drop of water on its head following really closely behind your scooter. You can almost feel his bear breath on your neck!
wk	追	primitives		辶㠯丶
wr	戦	story		せん: Welp, you woke up this morning and now you're at <kanji>war</kanji> with the <reading>cen</reading>taurs (<ja>せん</ja>). This is especially unfortunate, because the centaurs are really good at <kanji>battle</kanji>s because they're all automatically cavalry troops.
wr	戦	comment		Imagine the war of humans vs centaurs. Do you really think the humans will win? Centaurs are really powerful and they have all of the same high tech weapons as us AND horse legs.
wk	戦	keywords		war,battle
wk	戦	story		Even a <radical>simple</radical> <radical>drunkard</radical> can start a <kanji>war</kanji>. In fact, it's really common for one simple drunk person to offend an entire country into declaring war.
wk	戦	comment		Think about all of the people you know. You can picture at least one of them getting drunk and, I dunno, sending out a simple drunk tweet that starts the next world war. ¯\_(<ja>ツ</ja>)_/¯
wk	戦	primitives		単戈
wr	競	story		きょう, けい: Your older brothers are trying to <kanji>compete</kanji> to see which of them gets to go to <ja><reading>きょう</reading>と</ja> with you. You won a free trip to <ja>きょうと</ja>, but there's only one other ticket, so now your brothers are competing for you.
wr	競	comment		Look really closely at your older brothers. They're competing pretty hard for your attention. They really want to go to <ja>きょうと</ja>... but which one do YOU want to spend time with the most?
wk	競	keywords		compete
wk	競	story		<radical>Stand</radical>ing next to your <radical>older brother</radical> is another <radical>stand</radical>ing <radical>older brother</radical> of yours. They're trying to <kanji>compete</kanji>, to see which of them can stand the straightest and tallest.
wk	競	comment		Picture your two older brothers competing like this. Are you going to root for one of them? That's not very nice, you shouldn't have a favorite older brother.
wk	競	primitives		立兄
wr	良	story		りょう: A <kanji>good</kanji> way to get a lot of drops of water for your roots is to buy a <reading>row</reading> boat (<ja>りょう</ja>). Then just row out to the middle of the lake and plonk all the roots right into the source!
wr	良	comment		Rowing even feels good on your arms and back. Probably just as good as all these roots will feel.
wk	良	keywords		good
wk	良	story		A <radical>drop</radical> of water to a <radical>root</radical> is <kanji>good</kanji>. It's good for the roots to grow and live and thrive. And what's good for roots is good for our plants and us humans too.
wk	良	comment		Imagine putting a little drop of water over a root you want to grow. Doing this is good for the plant and also good for your soul.
wk	良	primitives		丶艮
wr	功	story		こう: This <kanji>achievement</kanji> was made possible by <ja><reading>こう</reading>いち</ja>, so of course this construction project is a giant statue of the man himself. What an achievement of a statue. What an achievement of an achievement.
wr	功	comment		<p>Thanks <ja>こういち</ja>. Now everyone will know of your achievements around kanji learning and inside-out earth theory.</p><p>Hint: When you see <ja>工</ja> in a kanji it will often take the <ja>こう</ja> reading. Remember that, because it comes up quite a bit!</p>
wk	功	keywords		achievement,accomplishment
wk	功	story		Using your <radical>construction</radical> <radical>power</radical> you build something great. A true <kanji>achievement</kanji> built for the achievement of making kanji learning easier!
wk	功	comment		Just constructing this thing was an achievement. Feel proud like it was, well, an achievement.
wk	功	primitives		工力
wr	特	story		とく: This cow is <kanji>special</kanji> because it belonged to <reading>Toku</reading>gawa (<ja>とく</ja>) Ieyasu, the first shōgun of the Tokugawa shogunate and uniter of Japan! He's a super important figure in Japanese history. You should absolutely look him up and read a bit about him (when you're caught up on these lessons, that is).
wr	特	comment		You walk up to a statue of the special cow in the temple and see a collar around its neck with that says "Tokugawa Moo Moo" on it. How... special!
wk	特	keywords		special
wk	特	story		This <radical>cow</radical> <radical>temple</radical> is <kanji>special</kanji>. This cow must have been very important to have an entire temple dedicated to it.
wk	特	comment		Picture a temple dedicated to a single cow. All of the people who come and worship here have a special place in their hearts for the cow.
wk	特	primitives		牛寺
wr	便	story		べん, びん: She finds a place to dig in the ground. It looks like there's some fresh dirt here. Finally, the treasure of <kanji>convenience</kanji> that will make this leader's life so much easier. She digs into the ground and pulls out a box. When she opens it, she finds out it's a <reading>ben</reading>to (<ja>べん</ja>). "My god," she thinks. "This really will make my life more convenient. My people can take their lunches with them now instead of coming back to base to eat, which will waste way less time!"
wr	便	comment		Feel the happiness that the leader would feel at this revelation. It will make everything much more convenient for her, since she's not the one doing all the manual labor. She won't have to eat out of a bento, that's for sure.
wk	便	keywords		convenience,convenient
wk	便	story		A <radical>leader</radical> stands upon the <radical>ground</radical> of the <radical>rice paddy</radical>. She is searching for <radical>treasure</radical>. It is said that this treasure here in this rice field will make things much easier for the leader (that's what leaders really want, after all). If she gets this treasure, it will be a great <kanji>convenience</kanji> for her, because convenience is everything when you're the leader.
wk	便	comment		Imagine the leader looking around the rice paddy. She keeps saying, "Ugh, it would be convenient if I didn't have to walk around out here looking for the treasure that's going to make things more convenient for me. Ugh." Go ahead and say this phrase out loud, too, pretending to be the leader in the rice paddy. Feel the cold and the wet, making it less convenient for you.
wk	便	primitives		亻一田乂
wr	働	story		どう: Where does this leader’s power come from? <reading>Dou</reading>ghnuts (<ja>どう</ja>). She eats nothing but doughnuts. She has a special crew of bakers that <kanji>work</kanji> for her in the castle and they work all day to make the leader doughnuts of power. They are imbued with many secret ingredients that give the leader the power to move anything, no matter how heavy it is.
wr	働	comment		Picture yourself eating one of these power doughnuts. It’s delicious. Doughnuts are fantastic. Taste the fresh doughnut in your mouth as it crumbles and melts on your tongue. It’s the best doughnut you’ve ever had.
wk	働	keywords		work
wk	働	story		A <radical>leader</radical> with a lot of <radical>power</radical> can move <radical>heavy</radical> things with hardly any <kanji>work</kanji>. By power, I mean a lot of strength because this leader is very strong and moving heavy things is no problem for her. Her power allows the leader to move heavy things with little to no work at all.
wk	働	comment		<p>Picture this powerful leader, muscles flexing as she picks up heavy things and casually tosses them aside. How does she maintain so many muscles?</p><p>Note - there are a few other kanji that have a similar meaning to this one. This kanji is used in words that refer to doing work, with a focus on movement or physical operation of a device.</p>
wk	働	primitives		亻重力
wr	意	story		い: The heart of an <reading>ea</reading>gle (<ja>い</ja>) is very strong. The person who knew this probably came up with the <kanji>idea</kanji> to make the bald eagle a symbol of the United States. Eagles are always flying around and doing things, so their hearts are very strong.
wr	意	comment		Picture the majestic animal that is the bald eagle. Imagine the sound of an eagle screeching as it zooms through the air, flapping its wings in the wind. It’s pretty impressive.
wk	意	keywords		idea
wk	意	story		<p>The <radical>sound</radical> of your <radical>heart</radical> gives me an <kanji>idea</kanji>. The methodic thump thump thumping of a heart puts me in a trance that gives me great ideas. It’s a very inspirational sound, the sound of a heart is. It gives me an idea.</p><p>Alternatively, you could look at this kanji and see a "stand" radical and something that kind of (almost) looks like the kanji for "think." When you stand up and think, you come up with your very own <kanji>idea</kanji>s!</p>
wk	意	comment		Put your hand over your heart, or on your wrist, or somewhere you can feel your pulse. Your heart is pumping blood through your body, hear the sound of your heart beat and try to picture and get an idea for how all the blood flows through your body.
wk	意	primitives		音心
wr	味	story		み: And what has more <kanji>flavor</kanji> than a big slab of <reading>me</reading>at (<ja>み</ja>)? You love meat and its flavor nearly as much as you love the flavor of its juice. So many good things to put in your mouth!
wr	味	comment		Of course, if you're vegetarian imagine the flavor of the meat being terrible. Up to you. Make the mnemonic work for your lifestyle.
wk	味	keywords		flavor,taste
wk	味	story		What is the <radical>jet</radical> of your <radical>mouth</radical>? It's <kanji>flavor</kanji>. It's what shoots your mouth off, which explains why it hurts so much when you eat something awesome.
